index_7networks,name_7networks,x,y,z,index_17networks,name_17networks,17net,7net,index,region
461.0,7Networks_LH_Default_PFC_46,-5.0,25.0,61.0,453.0,17Networks_LH_DefaultB_PFCd_9,DefaultB,Default,460,7Networks_LH_Default_PFC_46
462.0,7Networks_LH_Default_PFC_47,-14.0,27.0,59.0,454.0,17Networks_LH_DefaultB_PFCd_10,DefaultB,Default,461,7Networks_LH_Default_PFC_47
463.0,7Networks_LH_Default_PFC_48,-22.0,21.0,59.0,348.0,17Networks_LH_ContB_PFCd_3,ContB,Default,462,7Networks_LH_Default_PFC_48
464.0,7Networks_LH_Default_PFC_49,-5.0,12.0,65.0,455.0,17Networks_LH_DefaultB_PFCd_11,DefaultB,Default,463,7Networks_LH_Default_PFC_49
465.0,7Networks_LH_Default_PFC_50,-15.0,15.0,65.0,456.0,17Networks_LH_DefaultB_PFCd_12,DefaultB,Default,464,7Networks_LH_Default_PFC_50
466.0,7Networks_LH_Default_pCunPCC_1,-7.0,-46.0,9.0,473.0,17Networks_LH_DefaultC_Rsp_3,DefaultC,Default,465,7Networks_LH_Default_pCunPCC_1
467.0,7Networks_LH_Default_pCunPCC_2,-9.0,-54.0,9.0,475.0,17Networks_LH_DefaultC_Rsp_5,DefaultC,Default,466,7Networks_LH_Default_pCunPCC_2
468.0,7Networks_LH_Default_pCunPCC_3,-6.0,-47.0,15.0,389.0,17Networks_LH_DefaultA_pCunPCC_1,DefaultA,Default,467,7Networks_LH_Default_pCunPCC_3
469.0,7Networks_LH_Default_pCunPCC_4,-11.0,-59.0,17.0,477.0,17Networks_LH_DefaultC_Rsp_7,DefaultC,Default,468,7Networks_LH_Default_pCunPCC_4
470.0,7Networks_LH_Default_pCunPCC_5,-5.0,-53.0,17.0,390.0,17Networks_LH_DefaultA_pCunPCC_2,DefaultA,Default,469,7Networks_LH_Default_pCunPCC_5
471.0,7Networks_LH_Default_pCunPCC_6,-6.0,-44.0,21.0,372.0,17Networks_LH_ContC_Cingp_1,ContC,Default,470,7Networks_LH_Default_pCunPCC_6
472.0,7Networks_LH_Default_pCunPCC_7,-15.0,-63.0,22.0,478.0,17Networks_LH_DefaultC_Rsp_8,DefaultC,Default,471,7Networks_LH_Default_pCunPCC_7
473.0,7Networks_LH_Default_pCunPCC_8,-3.0,-48.0,24.0,391.0,17Networks_LH_DefaultA_pCunPCC_3,DefaultA,Default,472,7Networks_LH_Default_pCunPCC_8
474.0,7Networks_LH_Default_pCunPCC_9,-15.0,-68.0,26.0,359.0,17Networks_LH_ContC_pCun_1,ContC,Default,473,7Networks_LH_Default_pCunPCC_9
475.0,7Networks_LH_Default_pCunPCC_10,-3.0,-61.0,22.0,392.0,17Networks_LH_DefaultA_pCunPCC_4,DefaultA,Default,474,7Networks_LH_Default_pCunPCC_10
476.0,7Networks_LH_Default_pCunPCC_11,-3.0,-41.0,26.0,393.0,17Networks_LH_DefaultA_pCunPCC_5,DefaultA,Default,475,7Networks_LH_Default_pCunPCC_11
477.0,7Networks_LH_Default_pCunPCC_12,-8.0,-53.0,26.0,394.0,17Networks_LH_DefaultA_pCunPCC_6,DefaultA,Default,476,7Networks_LH_Default_pCunPCC_12
478.0,7Networks_LH_Default_pCunPCC_13,-6.0,-67.0,26.0,395.0,17Networks_LH_DefaultA_pCunPCC_7,DefaultA,Default,477,7Networks_LH_Default_pCunPCC_13
479.0,7Networks_LH_Default_pCunPCC_14,-5.0,-46.0,30.0,396.0,17Networks_LH_DefaultA_pCunPCC_8,DefaultA,Default,478,7Networks_LH_Default_pCunPCC_14
480.0,7Networks_LH_Default_pCunPCC_15,-6.0,-57.0,30.0,397.0,17Networks_LH_DefaultA_pCunPCC_9,DefaultA,Default,479,7Networks_LH_Default_pCunPCC_15
481.0,7Networks_LH_Default_pCunPCC_16,-3.0,-39.0,31.0,398.0,17Networks_LH_DefaultA_pCunPCC_10,DefaultA,Default,480,7Networks_LH_Default_pCunPCC_16
482.0,7Networks_LH_Default_pCunPCC_17,-12.0,-49.0,31.0,399.0,17Networks_LH_DefaultA_pCunPCC_11,DefaultA,Default,481,7Networks_LH_Default_pCunPCC_17
483.0,7Networks_LH_Default_pCunPCC_18,-3.0,-64.0,33.0,400.0,17Networks_LH_DefaultA_pCunPCC_12,DefaultA,Default,482,7Networks_LH_Default_pCunPCC_18
484.0,7Networks_LH_Default_pCunPCC_19,-4.0,-34.0,35.0,401.0,17Networks_LH_DefaultA_pCunPCC_13,DefaultA,Default,483,7Networks_LH_Default_pCunPCC_19
485.0,7Networks_LH_Default_pCunPCC_20,-9.0,-41.0,35.0,402.0,17Networks_LH_DefaultA_pCunPCC_14,DefaultA,Default,484,7Networks_LH_Default_pCunPCC_20
486.0,7Networks_LH_Default_pCunPCC_21,-2.0,-15.0,37.0,403.0,17Networks_LH_DefaultA_pCunPCC_15,DefaultA,Default,485,7Networks_LH_Default_pCunPCC_21
487.0,7Networks_LH_Default_pCunPCC_22,-3.0,-27.0,37.0,404.0,17Networks_LH_DefaultA_pCunPCC_16,DefaultA,Default,486,7Networks_LH_Default_pCunPCC_22
488.0,7Networks_LH_Default_pCunPCC_23,-8.0,-55.0,35.0,405.0,17Networks_LH_DefaultA_pCunPCC_17,DefaultA,Default,487,7Networks_LH_Default_pCunPCC_23
489.0,7Networks_LH_Default_pCunPCC_24,-2.0,-70.0,36.0,406.0,17Networks_LH_DefaultA_pCunPCC_18,DefaultA,Default,488,7Networks_LH_Default_pCunPCC_24
490.0,7Networks_LH_Default_pCunPCC_25,-5.0,-32.0,42.0,362.0,17Networks_LH_ContC_pCun_4,ContC,Default,489,7Networks_LH_Default_pCunPCC_25
491.0,7Networks_LH_Default_pCunPCC_26,-12.0,-48.0,37.0,407.0,17Networks_LH_DefaultA_pCunPCC_19,DefaultA,Default,490,7Networks_LH_Default_pCunPCC_26
492.0,7Networks_LH_Default_pCunPCC_27,-5.0,-40.0,42.0,364.0,17Networks_LH_ContC_pCun_6,ContC,Default,491,7Networks_LH_Default_pCunPCC_27
493.0,7Networks_LH_Default_pCunPCC_28,-5.0,-62.0,39.0,408.0,17Networks_LH_DefaultA_pCunPCC_20,DefaultA,Default,492,7Networks_LH_Default_pCunPCC_28
494.0,7Networks_LH_Default_pCunPCC_29,-7.0,-54.0,42.0,409.0,17Networks_LH_DefaultA_pCunPCC_21,DefaultA,Default,493,7Networks_LH_Default_pCunPCC_29
495.0,7Networks_LH_Default_pCunPCC_30,-3.0,-68.0,45.0,366.0,17Networks_LH_ContC_pCun_8,ContC,Default,494,7Networks_LH_Default_pCunPCC_30
496.0,7Networks_LH_Default_pCunPCC_31,-7.0,-47.0,44.0,410.0,17Networks_LH_DefaultA_pCunPCC_22,DefaultA,Default,495,7Networks_LH_Default_pCunPCC_31
497.0,7Networks_LH_Default_pCunPCC_32,-5.0,-59.0,48.0,368.0,17Networks_LH_ContC_pCun_10,ContC,Default,496,7Networks_LH_Default_pCunPCC_32
498.0,7Networks_LH_Default_PHC_1,-31.0,-32.0,-18.0,480.0,17Networks_LH_DefaultC_PHC_2,DefaultC,Default,497,7Networks_LH_Default_PHC_1
499.0,7Networks_LH_Default_PHC_2,-20.0,-25.0,-22.0,481.0,17Networks_LH_DefaultC_PHC_3,DefaultC,Default,498,7Networks_LH_Default_PHC_2
500.0,7Networks_LH_Default_PHC_3,-21.0,-36.0,-14.0,483.0,17Networks_LH_DefaultC_PHC_5,DefaultC,Default,499,7Networks_LH_Default_PHC_3
501.0,7Networks_RH_Vis_1,33.0,-36.0,-23.0,660.0,17Networks_RH_DorsAttnA_TempOcc_2,DorsAttnA,Vis,500,7Networks_RH_Vis_1
502.0,7Networks_RH_Vis_2,36.0,-51.0,-18.0,505.0,17Networks_RH_VisCent_ExStr_1,VisCent,Vis,501,7Networks_RH_Vis_2
503.0,7Networks_RH_Vis_3,30.0,-32.0,-16.0,977.0,17Networks_RH_DefaultC_PHC_3,DefaultC,Vis,502,7Networks_RH_Vis_3
504.0,7Networks_RH_Vis_4,26.0,-49.0,-14.0,506.0,17Networks_RH_VisCent_ExStr_2,VisCent,Vis,503,7Networks_RH_Vis_4
505.0,7Networks_RH_Vis_5,46.0,-57.0,-18.0,507.0,17Networks_RH_VisCent_ExStr_3,VisCent,Vis,504,7Networks_RH_Vis_5
506.0,7Networks_RH_Vis_6,36.0,-67.0,-15.0,508.0,17Networks_RH_VisCent_ExStr_4,VisCent,Vis,505,7Networks_RH_Vis_6
507.0,7Networks_RH_Vis_7,30.0,-46.0,-9.0,546.0,17Networks_RH_VisPeri_ExStrInf_1,VisPeri,Vis,506,7Networks_RH_Vis_7
508.0,7Networks_RH_Vis_8,27.0,-72.0,-10.0,509.0,17Networks_RH_VisCent_ExStr_5,VisCent,Vis,507,7Networks_RH_Vis_8
509.0,7Networks_RH_Vis_9,27.0,-59.0,-9.0,510.0,17Networks_RH_VisCent_ExStr_6,VisCent,Vis,508,7Networks_RH_Vis_9
510.0,7Networks_RH_Vis_10,20.0,-31.0,-15.0,978.0,17Networks_RH_DefaultC_PHC_4,DefaultC,Vis,509,7Networks_RH_Vis_10
511.0,7Networks_RH_Vis_11,38.0,-78.0,-16.0,511.0,17Networks_RH_VisCent_ExStr_7,VisCent,Vis,510,7Networks_RH_Vis_11
512.0,7Networks_RH_Vis_12,26.0,-81.0,-12.0,512.0,17Networks_RH_VisCent_ExStr_8,VisCent,Vis,511,7Networks_RH_Vis_12
513.0,7Networks_RH_Vis_13,22.0,-44.0,-9.0,547.0,17Networks_RH_VisPeri_ExStrInf_2,VisPeri,Vis,512,7Networks_RH_Vis_13
514.0,7Networks_RH_Vis_14,19.0,-71.0,-9.0,513.0,17Networks_RH_VisCent_ExStr_9,VisCent,Vis,513,7Networks_RH_Vis_14
515.0,7Networks_RH_Vis_15,20.0,-60.0,-7.0,548.0,17Networks_RH_VisPeri_ExStrInf_3,VisPeri,Vis,514,7Networks_RH_Vis_15
516.0,7Networks_RH_Vis_16,46.0,-78.0,-14.0,514.0,17Networks_RH_VisCent_ExStr_10,VisCent,Vis,515,7Networks_RH_Vis_16
517.0,7Networks_RH_Vis_17,20.0,-88.0,-12.0,515.0,17Networks_RH_VisCent_ExStr_11,VisCent,Vis,516,7Networks_RH_Vis_17
518.0,7Networks_RH_Vis_18,14.0,-80.0,-13.0,516.0,17Networks_RH_VisCent_ExStr_12,VisCent,Vis,517,7Networks_RH_Vis_18
519.0,7Networks_RH_Vis_19,17.0,-36.0,-12.0,549.0,17Networks_RH_VisPeri_ExStrInf_4,VisPeri,Vis,518,7Networks_RH_Vis_19
520.0,7Networks_RH_Vis_20,34.0,-89.0,-16.0,517.0,17Networks_RH_VisCent_ExStr_13,VisCent,Vis,519,7Networks_RH_Vis_20
521.0,7Networks_RH_Vis_21,50.0,-63.0,-7.0,664.0,17Networks_RH_DorsAttnA_TempOcc_6,DorsAttnA,Vis,520,7Networks_RH_Vis_21
522.0,7Networks_RH_Vis_22,15.0,-50.0,-7.0,550.0,17Networks_RH_VisPeri_ExStrInf_5,VisPeri,Vis,521,7Networks_RH_Vis_22
523.0,7Networks_RH_Vis_23,12.0,-62.0,-3.0,551.0,17Networks_RH_VisPeri_ExStrInf_6,VisPeri,Vis,522,7Networks_RH_Vis_23
524.0,7Networks_RH_Vis_24,8.0,-72.0,-4.0,552.0,17Networks_RH_VisPeri_ExStrInf_7,VisPeri,Vis,523,7Networks_RH_Vis_24
525.0,7Networks_RH_Vis_25,7.0,-89.0,-12.0,518.0,17Networks_RH_VisCent_ExStr_14,VisCent,Vis,524,7Networks_RH_Vis_25
526.0,7Networks_RH_Vis_26,49.0,-75.0,-7.0,519.0,17Networks_RH_VisCent_ExStr_15,VisCent,Vis,525,7Networks_RH_Vis_26
527.0,7Networks_RH_Vis_27,22.0,-97.0,-13.0,520.0,17Networks_RH_VisCent_ExStr_16,VisCent,Vis,526,7Networks_RH_Vis_27
528.0,7Networks_RH_Vis_28,4.0,-82.0,-5.0,521.0,17Networks_RH_VisCent_ExStr_17,VisCent,Vis,527,7Networks_RH_Vis_28
529.0,7Networks_RH_Vis_29,13.0,-96.0,-8.0,501.0,17Networks_RH_VisCent_Striate_1,VisCent,Vis,528,7Networks_RH_Vis_29
530.0,7Networks_RH_Vis_30,33.0,-93.0,-7.0,522.0,17Networks_RH_VisCent_ExStr_18,VisCent,Vis,529,7Networks_RH_Vis_30
531.0,7Networks_RH_Vis_31,17.0,-44.0,-3.0,553.0,17Networks_RH_VisPeri_ExStrInf_8,VisPeri,Vis,530,7Networks_RH_Vis_31
532.0,7Networks_RH_Vis_32,15.0,-56.0,2.0,554.0,17Networks_RH_VisPeri_ExStrInf_9,VisPeri,Vis,531,7Networks_RH_Vis_32
534.0,7Networks_RH_Vis_34,46.0,-66.0,-1.0,523.0,17Networks_RH_VisCent_ExStr_19,VisCent,Vis,532,7Networks_RH_Vis_34
535.0,7Networks_RH_Vis_35,42.0,-86.0,-4.0,524.0,17Networks_RH_VisCent_ExStr_20,VisCent,Vis,533,7Networks_RH_Vis_35
536.0,7Networks_RH_Vis_36,4.0,-72.0,5.0,540.0,17Networks_RH_VisPeri_StriCal_1,VisPeri,Vis,534,7Networks_RH_Vis_36
537.0,7Networks_RH_Vis_37,22.0,-100.0,-5.0,525.0,17Networks_RH_VisCent_ExStr_21,VisCent,Vis,535,7Networks_RH_Vis_37
538.0,7Networks_RH_Vis_38,9.0,-91.0,0.0,502.0,17Networks_RH_VisCent_Striate_2,VisCent,Vis,536,7Networks_RH_Vis_38
539.0,7Networks_RH_Vis_39,51.0,-74.0,1.0,526.0,17Networks_RH_VisCent_ExStr_22,VisCent,Vis,537,7Networks_RH_Vis_39
540.0,7Networks_RH_Vis_40,12.0,-64.0,6.0,541.0,17Networks_RH_VisPeri_StriCal_2,VisPeri,Vis,538,7Networks_RH_Vis_40
541.0,7Networks_RH_Vis_41,25.0,-53.0,3.0,556.0,17Networks_RH_VisPeri_ExStrInf_11,VisPeri,Vis,539,7Networks_RH_Vis_41
542.0,7Networks_RH_Vis_42,13.0,-44.0,3.0,971.0,17Networks_RH_DefaultC_Rsp_1,DefaultC,Vis,540,7Networks_RH_Vis_42
543.0,7Networks_RH_Vis_43,13.0,-103.0,2.0,503.0,17Networks_RH_VisCent_Striate_3,VisCent,Vis,541,7Networks_RH_Vis_43
544.0,7Networks_RH_Vis_44,9.0,-82.0,5.0,542.0,17Networks_RH_VisPeri_StriCal_3,VisPeri,Vis,542,7Networks_RH_Vis_44
545.0,7Networks_RH_Vis_45,26.0,-98.0,3.0,527.0,17Networks_RH_VisCent_ExStr_23,VisCent,Vis,543,7Networks_RH_Vis_45
546.0,7Networks_RH_Vis_46,11.0,-97.0,5.0,504.0,17Networks_RH_VisCent_Striate_4,VisCent,Vis,544,7Networks_RH_Vis_46
547.0,7Networks_RH_Vis_47,24.0,-62.0,5.0,543.0,17Networks_RH_VisPeri_StriCal_4,VisPeri,Vis,545,7Networks_RH_Vis_47
548.0,7Networks_RH_Vis_48,20.0,-53.0,7.0,557.0,17Networks_RH_VisPeri_ExStrInf_12,VisPeri,Vis,546,7Networks_RH_Vis_48
549.0,7Networks_RH_Vis_49,49.0,-66.0,9.0,667.0,17Networks_RH_DorsAttnA_ParOcc_1,DorsAttnA,Vis,547,7Networks_RH_Vis_49
550.0,7Networks_RH_Vis_50,12.0,-71.0,11.0,544.0,17Networks_RH_VisPeri_StriCal_5,VisPeri,Vis,548,7Networks_RH_Vis_50
551.0,7Networks_RH_Vis_51,34.0,-89.0,4.0,528.0,17Networks_RH_VisCent_ExStr_24,VisCent,Vis,549,7Networks_RH_Vis_51
552.0,7Networks_RH_Vis_52,43.0,-79.0,5.0,529.0,17Networks_RH_VisCent_ExStr_25,VisCent,Vis,550,7Networks_RH_Vis_52
553.0,7Networks_RH_Vis_53,14.0,-101.0,13.0,530.0,17Networks_RH_VisCent_ExStr_26,VisCent,Vis,551,7Networks_RH_Vis_53
554.0,7Networks_RH_Vis_54,4.0,-86.0,10.0,558.0,17Networks_RH_VisPeri_ExStrSup_1,VisPeri,Vis,552,7Networks_RH_Vis_54
555.0,7Networks_RH_Vis_55,5.0,-76.0,14.0,545.0,17Networks_RH_VisPeri_StriCal_6,VisPeri,Vis,553,7Networks_RH_Vis_55
556.0,7Networks_RH_Vis_56,49.0,-73.0,12.0,669.0,17Networks_RH_DorsAttnA_ParOcc_3,DorsAttnA,Vis,554,7Networks_RH_Vis_56
557.0,7Networks_RH_Vis_57,21.0,-59.0,11.0,559.0,17Networks_RH_VisPeri_ExStrSup_2,VisPeri,Vis,555,7Networks_RH_Vis_57
558.0,7Networks_RH_Vis_58,26.0,-96.0,15.0,531.0,17Networks_RH_VisCent_ExStr_27,VisCent,Vis,556,7Networks_RH_Vis_58
559.0,7Networks_RH_Vis_59,7.0,-94.0,15.0,532.0,17Networks_RH_VisCent_ExStr_28,VisCent,Vis,557,7Networks_RH_Vis_59
560.0,7Networks_RH_Vis_60,38.0,-84.0,9.0,533.0,17Networks_RH_VisCent_ExStr_29,VisCent,Vis,558,7Networks_RH_Vis_60
561.0,7Networks_RH_Vis_61,15.0,-94.0,19.0,534.0,17Networks_RH_VisCent_ExStr_30,VisCent,Vis,559,7Networks_RH_Vis_61
562.0,7Networks_RH_Vis_62,31.0,-87.0,13.0,535.0,17Networks_RH_VisCent_ExStr_31,VisCent,Vis,560,7Networks_RH_Vis_62
563.0,7Networks_RH_Vis_63,8.0,-66.0,18.0,560.0,17Networks_RH_VisPeri_ExStrSup_3,VisPeri,Vis,561,7Networks_RH_Vis_63
564.0,7Networks_RH_Vis_64,5.0,-81.0,23.0,561.0,17Networks_RH_VisPeri_ExStrSup_4,VisPeri,Vis,562,7Networks_RH_Vis_64
565.0,7Networks_RH_Vis_65,19.0,-64.0,17.0,562.0,17Networks_RH_VisPeri_ExStrSup_5,VisPeri,Vis,563,7Networks_RH_Vis_65
566.0,7Networks_RH_Vis_66,43.0,-80.0,16.0,672.0,17Networks_RH_DorsAttnA_ParOcc_6,DorsAttnA,Vis,564,7Networks_RH_Vis_66
567.0,7Networks_RH_Vis_67,27.0,-89.0,21.0,536.0,17Networks_RH_VisCent_ExStr_32,VisCent,Vis,565,7Networks_RH_Vis_67
568.0,7Networks_RH_Vis_68,7.0,-90.0,28.0,563.0,17Networks_RH_VisPeri_ExStrSup_6,VisPeri,Vis,566,7Networks_RH_Vis_68
569.0,7Networks_RH_Vis_69,34.0,-84.0,18.0,537.0,17Networks_RH_VisCent_ExStr_33,VisCent,Vis,567,7Networks_RH_Vis_69
570.0,7Networks_RH_Vis_70,7.0,-74.0,28.0,564.0,17Networks_RH_VisPeri_ExStrSup_7,VisPeri,Vis,568,7Networks_RH_Vis_70
571.0,7Networks_RH_Vis_71,17.0,-72.0,25.0,565.0,17Networks_RH_VisPeri_ExStrSup_8,VisPeri,Vis,569,7Networks_RH_Vis_71
572.0,7Networks_RH_Vis_72,39.0,-84.0,26.0,673.0,17Networks_RH_DorsAttnA_ParOcc_7,DorsAttnA,Vis,570,7Networks_RH_Vis_72
573.0,7Networks_RH_Vis_73,18.0,-89.0,28.0,566.0,17Networks_RH_VisPeri_ExStrSup_9,VisPeri,Vis,571,7Networks_RH_Vis_73
574.0,7Networks_RH_Vis_74,18.0,-63.0,27.0,896.0,17Networks_RH_ContC_pCun_1,ContC,Vis,572,7Networks_RH_Vis_74
575.0,7Networks_RH_Vis_75,10.0,-85.0,39.0,567.0,17Networks_RH_VisPeri_ExStrSup_10,VisPeri,Vis,573,7Networks_RH_Vis_75
576.0,7Networks_RH_Vis_76,34.0,-76.0,23.0,674.0,17Networks_RH_DorsAttnA_ParOcc_8,DorsAttnA,Vis,574,7Networks_RH_Vis_76
577.0,7Networks_RH_Vis_77,28.0,-82.0,28.0,538.0,17Networks_RH_VisCent_ExStr_34,VisCent,Vis,575,7Networks_RH_Vis_77
578.0,7Networks_RH_Vis_78,16.0,-79.0,37.0,568.0,17Networks_RH_VisPeri_ExStrSup_11,VisPeri,Vis,576,7Networks_RH_Vis_78
579.0,7Networks_RH_Vis_79,24.0,-86.0,38.0,539.0,17Networks_RH_VisCent_ExStr_35,VisCent,Vis,577,7Networks_RH_Vis_79
580.0,7Networks_RH_Vis_80,29.0,-77.0,40.0,677.0,17Networks_RH_DorsAttnA_SPL_2,DorsAttnA,Vis,578,7Networks_RH_Vis_80
581.0,7Networks_RH_Vis_81,23.0,-81.0,48.0,678.0,17Networks_RH_DorsAttnA_SPL_3,DorsAttnA,Vis,579,7Networks_RH_Vis_81
582.0,7Networks_RH_SomMot_1,51.0,11.0,-10.0,646.0,17Networks_RH_SomMotB_Aud_2,SomMotB,SomMot,580,7Networks_RH_SomMot_1
583.0,7Networks_RH_SomMot_2,60.0,-3.0,-7.0,983.0,17Networks_RH_TempPar_5,TempPar,SomMot,581,7Networks_RH_SomMot_2
584.0,7Networks_RH_SomMot_3,55.0,2.0,-3.0,647.0,17Networks_RH_SomMotB_Aud_3,SomMotB,SomMot,582,7Networks_RH_SomMot_3
585.0,7Networks_RH_SomMot_4,56.0,-13.0,-5.0,984.0,17Networks_RH_TempPar_6,TempPar,SomMot,583,7Networks_RH_SomMot_4
586.0,7Networks_RH_SomMot_5,66.0,-8.0,-3.0,649.0,17Networks_RH_SomMotB_Aud_5,SomMotB,SomMot,584,7Networks_RH_SomMot_5
587.0,7Networks_RH_SomMot_6,48.0,-11.0,0.0,650.0,17Networks_RH_SomMotB_Aud_6,SomMotB,SomMot,585,7Networks_RH_SomMot_6
588.0,7Networks_RH_SomMot_7,63.0,-15.0,-2.0,986.0,17Networks_RH_TempPar_8,TempPar,SomMot,586,7Networks_RH_SomMot_7
589.0,7Networks_RH_SomMot_8,39.0,-5.0,6.0,629.0,17Networks_RH_SomMotB_S2_1,SomMotB,SomMot,587,7Networks_RH_SomMot_8
590.0,7Networks_RH_SomMot_9,55.0,-13.0,5.0,651.0,17Networks_RH_SomMotB_Aud_7,SomMotB,SomMot,588,7Networks_RH_SomMot_9
591.0,7Networks_RH_SomMot_10,67.0,-15.0,5.0,652.0,17Networks_RH_SomMotB_Aud_8,SomMotB,SomMot,589,7Networks_RH_SomMot_10
592.0,7Networks_RH_SomMot_11,41.0,-20.0,2.0,653.0,17Networks_RH_SomMotB_Aud_9,SomMotB,SomMot,590,7Networks_RH_SomMot_11
593.0,7Networks_RH_SomMot_12,63.0,-23.0,2.0,990.0,17Networks_RH_TempPar_12,TempPar,SomMot,591,7Networks_RH_SomMot_12
594.0,7Networks_RH_SomMot_13,49.0,-37.0,4.0,991.0,17Networks_RH_TempPar_13,TempPar,SomMot,592,7Networks_RH_SomMot_13
595.0,7Networks_RH_SomMot_14,56.0,-31.0,4.0,992.0,17Networks_RH_TempPar_14,TempPar,SomMot,593,7Networks_RH_SomMot_14
596.0,7Networks_RH_SomMot_15,37.0,-10.0,12.0,630.0,17Networks_RH_SomMotB_S2_2,SomMotB,SomMot,594,7Networks_RH_SomMot_15
597.0,7Networks_RH_SomMot_16,39.0,-22.0,10.0,654.0,17Networks_RH_SomMotB_Aud_10,SomMotB,SomMot,595,7Networks_RH_SomMot_16
598.0,7Networks_RH_SomMot_17,35.0,-19.0,12.0,644.0,17Networks_RH_SomMotB_Ins_1,SomMotB,SomMot,596,7Networks_RH_SomMot_17
599.0,7Networks_RH_SomMot_18,59.0,-22.0,10.0,655.0,17Networks_RH_SomMotB_Aud_11,SomMotB,SomMot,597,7Networks_RH_SomMot_18
600.0,7Networks_RH_SomMot_19,37.0,-10.0,18.0,631.0,17Networks_RH_SomMotB_S2_3,SomMotB,SomMot,598,7Networks_RH_SomMot_19
601.0,7Networks_RH_SomMot_20,41.0,-27.0,12.0,656.0,17Networks_RH_SomMotB_Aud_12,SomMotB,SomMot,599,7Networks_RH_SomMot_20
602.0,7Networks_RH_SomMot_21,43.0,-3.0,14.0,632.0,17Networks_RH_SomMotB_S2_4,SomMotB,SomMot,600,7Networks_RH_SomMot_21
603.0,7Networks_RH_SomMot_22,34.0,-22.0,17.0,633.0,17Networks_RH_SomMotB_S2_5,SomMotB,SomMot,601,7Networks_RH_SomMot_22
604.0,7Networks_RH_SomMot_23,65.0,-36.0,11.0,997.0,17Networks_RH_TempPar_19,TempPar,SomMot,602,7Networks_RH_SomMot_23
605.0,7Networks_RH_SomMot_24,64.0,-28.0,13.0,657.0,17Networks_RH_SomMotB_Aud_13,SomMotB,SomMot,603,7Networks_RH_SomMot_24
606.0,7Networks_RH_SomMot_25,42.0,-13.0,18.0,634.0,17Networks_RH_SomMotB_S2_6,SomMotB,SomMot,604,7Networks_RH_SomMot_25
607.0,7Networks_RH_SomMot_26,38.0,-27.0,20.0,635.0,17Networks_RH_SomMotB_S2_7,SomMotB,SomMot,605,7Networks_RH_SomMot_26
608.0,7Networks_RH_SomMot_27,47.0,-32.0,16.0,658.0,17Networks_RH_SomMotB_Aud_14,SomMotB,SomMot,606,7Networks_RH_SomMot_27
609.0,7Networks_RH_SomMot_28,50.0,-9.0,12.0,636.0,17Networks_RH_SomMotB_S2_8,SomMotB,SomMot,607,7Networks_RH_SomMot_28
610.0,7Networks_RH_SomMot_29,47.0,-18.0,18.0,637.0,17Networks_RH_SomMotB_S2_9,SomMotB,SomMot,608,7Networks_RH_SomMot_29
611.0,7Networks_RH_SomMot_30,59.0,-1.0,11.0,638.0,17Networks_RH_SomMotB_S2_10,SomMotB,SomMot,609,7Networks_RH_SomMot_30
612.0,7Networks_RH_SomMot_31,44.0,-29.0,21.0,639.0,17Networks_RH_SomMotB_S2_11,SomMotB,SomMot,610,7Networks_RH_SomMot_31
613.0,7Networks_RH_SomMot_32,59.0,-12.0,15.0,640.0,17Networks_RH_SomMotB_S2_12,SomMotB,SomMot,611,7Networks_RH_SomMot_32
614.0,7Networks_RH_SomMot_33,52.0,-21.0,18.0,641.0,17Networks_RH_SomMotB_S2_13,SomMotB,SomMot,612,7Networks_RH_SomMot_33
615.0,7Networks_RH_SomMot_34,66.0,-8.0,15.0,642.0,17Networks_RH_SomMotB_S2_14,SomMotB,SomMot,613,7Networks_RH_SomMot_34
616.0,7Networks_RH_SomMot_35,62.0,3.0,22.0,617.0,17Networks_RH_SomMotB_Cent_1,SomMotB,SomMot,614,7Networks_RH_SomMot_35
617.0,7Networks_RH_SomMot_36,64.0,-5.0,23.0,618.0,17Networks_RH_SomMotB_Cent_2,SomMotB,SomMot,615,7Networks_RH_SomMot_36
618.0,7Networks_RH_SomMot_37,65.0,-12.0,26.0,643.0,17Networks_RH_SomMotB_S2_15,SomMotB,SomMot,616,7Networks_RH_SomMot_37
619.0,7Networks_RH_SomMot_38,56.0,-4.0,24.0,619.0,17Networks_RH_SomMotB_Cent_3,SomMotB,SomMot,617,7Networks_RH_SomMot_38
620.0,7Networks_RH_SomMot_39,60.0,-13.0,32.0,694.0,17Networks_RH_DorsAttnB_PostC_1,DorsAttnB,SomMot,618,7Networks_RH_SomMot_39
621.0,7Networks_RH_SomMot_40,59.0,1.0,34.0,620.0,17Networks_RH_SomMotB_Cent_4,SomMotB,SomMot,619,7Networks_RH_SomMot_40
622.0,7Networks_RH_SomMot_41,63.0,-9.0,38.0,621.0,17Networks_RH_SomMotB_Cent_5,SomMotB,SomMot,620,7Networks_RH_SomMot_41
623.0,7Networks_RH_SomMot_42,56.0,-8.0,34.0,622.0,17Networks_RH_SomMotB_Cent_6,SomMotB,SomMot,621,7Networks_RH_SomMot_42
624.0,7Networks_RH_SomMot_43,50.0,-6.0,31.0,623.0,17Networks_RH_SomMotB_Cent_7,SomMotB,SomMot,622,7Networks_RH_SomMot_43
625.0,7Networks_RH_SomMot_44,55.0,-16.0,37.0,697.0,17Networks_RH_DorsAttnB_PostC_4,DorsAttnB,SomMot,623,7Networks_RH_SomMot_44
